rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,rmcalls,rmmou,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,csa,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,mtrcycle,rv,ownrent,dwlltype,marital,age1,age2,adults,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,car_buy,eqpdays,Customer_ID,mail,phoneswap,retentioncall,acptcall,referrals,pcowner_binary,women,mailordr_binary,mailresp_binary,Cluster
312.0025,2514.5,94.99,9.405,542.75,217.055,215.3,1.755,0.0,-95.5,24.5375,20.0,False,4.0,False,84.666666667,True,233.0,False,447.66666667,4.6666666667,3.3333333333,10.333333333,8.0233333333,63.0,0.0,1125.2666667,3.5466666667,960.23,83.0,90.026666667,17.666666667,59.063333333,478.66666667,False,1309.12,False,181.0,True,776.37666667,True,24.0,452.33333333,False,15.0,False,35,1,1,U,B,N,0.0,0.0,11840,45200.0,6565.54,6507.48,45172.0,11823,209.92,1457.16,381.39,2546,616,304,2256.0,551.0,275.0,DETPON248,GREAT LAKES AREA,Y,N,149.989990234375,4.0,2.0,WCMB,True,False,True,O,S,A,58.0,54.0,6.0,9.0,2.0,False,N,U,U,U,U,U,Y,New,38.0,1005026,False,True,False,False,True,False,False,True,True,1
79.0625,274.5,75.0,2.97,0.0,0.0,0.0,0.0,0.4175,55.5,-2.6825,2.0,False,3.0,False,7.6666666667,False,21.333333333,False,56.333333333,0.0,0.0,0.0,0.0,7.3333333333,0.0,97.72,0.0,81.69,8.0,10.09,0.6666666667,2.2633333333,64.0,False,161.50333333,False,13.0,False,17.906666667,False,5.0,56.333333333,False,0.6666666667,True,33,2,1,N,B,N,2.0,4.0,7021,21078.0,2974.32,2911.44,20920.0,6951,93.92,674.84,224.23,256,85,80,384.0,99.0,79.0,FLNTAM813,NORTH FLORIDA AREA,Y,R,29.989990234375,4.0,4.0,WCMB,False,False,False,O,Unknown,S,56.0,0.0,1.0,1.0,2.0,False,D,U,U,U,U,U,Y,New,388.0,1005027,False,True,False,False,False,False,False,False,False,2
55.9125,511.0,50.0,0.0,21.75,5.4375,5.4375,0.0,0.0,15.0,-5.9125,4.6666666667,False,7.0,False,47.333333333,False,32.0,False,173.0,0.0,0.3333333333,0.3333333333,0.0666666667,9.0,0.0,259.86666667,0.0,80.886666667,19.0,14.1,0.6666666667,1.8433333333,173.0,False,298.91666667,False,31.0,False,41.84,False,11.666666667,173.0,False,0.6666666667,True,33,1,1,N,A,N,0.0,0.0,7143,15357.0,1970.02,1873.25,15126.0,7023,60.43,487.94,226.55,506,233,58,475.0,216.0,55.0,NOLKEN504,HOUSTON AREA,Y,N,29.989990234375,2.0,1.0,WC,False,False,False,O,S,M,26.0,54.0,3.0,9.0,3.0,False,F,U,U,U,U,U,Y,New,348.0,1005028,False,True,False,False,False,False,False,False,True,1
70.655,403.75,44.99,1.7325,96.25,38.5,38.5,0.0,0.6825,-75.75,-37.415,1.6666666667,False,0.6666666667,False,8.0,False,25.333333333,False,75.0,0.0,0.0,0.0,0.0,11.0,0.0,227.11666667,0.0,92.236666667,7.0,8.57,1.6666666667,5.3933333333,70.333333333,False,219.37666667,False,26.666666667,False,99.976666667,False,2.3333333333,75.0,False,0.6666666667,False,37,2,1,U,A,N,1.0,5.0,2825,7772.0,1748.67,1682.9,7632.0,2750,48.08,218.06,78.57,429,100,83,387.0,107.0,70.0,DALDAL214,DALLAS AREA,Y,R,99.989990234375,3.0,3.0,WCMB,True,False,False,O,S,M,40.0,40.0,3.0,6.0,1.0,False,S,U,U,U,U,Y,Y,New,348.0,1005029,False,True,False,False,False,True,False,False,False,1
11.8225,666.25,10.0,1.7325,0.0,0.0,0.0,0.0,0.0,-24.25,-0.8325,16.666666667,False,7.6666666667,False,54.666666667,False,60.666666667,False,229.33333333,0.0,10.0,10.666666667,5.3333333333,23.333333333,0.0,374.79333333,0.0,123.01,89.333333333,92.743333333,16.666666667,29.09,225.66666667,False,387.37333333,False,60.666666667,False,110.43,False,24.333333333,229.33333333,False,6.3333333333,True,33,2,2,N,A,N,0.0,0.0,7488,17146.0,1870.85,1692.97,17052.0,7444,54.61,550.06,240.13,674,273,12,596.0,232.0,13.0,FLNWNP407,NORTH FLORIDA AREA,N,N,29.989990234375,1.0,1.0,WC,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,F,U,U,U,U,U,N,UNKNOWN,991.0,1005030,False,False,False,False,False,False,False,False,False,1
41.8275,521.5,37.99,0.2475,0.0,0.0,0.0,0.0,0.0,-107.5,0.4025,2.3333333333,False,5.6666666667,False,61.0,False,58.0,False,139.33333333,0.0,2.3333333333,22.333333333,20.986666667,31.0,0.0,295.87666667,0.0,82.626666667,12.333333333,12.343333333,5.6666666667,6.0466666667,82.666666667,False,132.88,False,113.33333333,False,245.62666667,False,8.0,139.33333333,False,0.3333333333,False,33,3,2,Y,A,N,0.0,0.0,5856,13068.0,1419.85,1356.0,12958.0,5803,43.74,418.0,187.19,557,241,42,569.0,247.0,47.0,SANMCA210,CENTRAL/SOUTH TEXAS AREA,Y,N,149.989990234375,4.0,3.0,WCMB,True,False,True,O,S,M,38.0,36.0,6.0,5.0,0.0,False,H,U,U,Y,Y,Y,Y,UNKNOWN,197.0,1005031,False,True,False,False,True,True,True,True,True,2
100.78,640.0,89.99,0.99,30.75,12.3,12.3,0.0,0.0,-328.0,-15.79,9.6666666667,False,1.0,False,28.666666667,False,74.333333333,False,243.0,0.0,0.6666666667,9.3333333333,8.92,37.333333333,0.0,482.47,0.0,151.03,56.0,72.573333333,5.3333333333,5.4966666667,251.66666667,False,490.56666667,False,56.0,False,142.93333333,False,10.666666667,243.0,False,4.0,True,39,2,2,Y,A,N,0.0,0.0,7734,21007.0,2892.61,2811.96,20812.0,7670,76.0,562.49,207.3,749,263,106,693.0,229.0,120.0,SFRSFR415,CALIFORNIA NORTH AREA,N,N,29.989990234375,3.0,2.0,UNKW,False,False,False,O,S,M,50.0,0.0,2.0,6.0,1.0,True,I,U,U,U,U,U,Y,UNKNOWN,216.0,1005032,False,True,False,False,False,False,True,True,True,2
54.595,1029.25,10.0,8.6625,127.0,31.75,31.75,0.0,4.0425,-394.25,-35.605,22.333333333,False,4.0,False,75.666666667,False,111.0,False,276.66666667,0.0,0.0,0.0,0.0,50.666666667,0.3333333333,449.81333333,0.0,198.70333333,45.0,27.463333333,12.0,17.156666667,307.66666667,False,534.7,False,68.0,False,113.81666667,False,26.333333333,276.66666667,False,5.6666666667,False,33,2,2,Y,B,N,4.0,5.0,5505,13514.0,1247.83,1202.98,13457.0,5483,38.81,434.1,176.87,1161,437,67,833.0,318.0,41.0,HARHAR860,NEW ENGLAND AREA,Y,N,129.989990234375,3.0,2.0,WCMB,False,False,False,O,M,M,26.0,0.0,2.0,6.0,0.0,False,I,U,Y,U,U,U,Y,UNKNOWN,410.0,1005033,False,True,False,False,False,False,False,False,False,1
45.5525,245.0,34.99,0.7425,23.0,9.2,9.2,0.0,0.0,88.0,4.2375,7.3333333333,False,4.6666666667,False,20.333333333,False,16.0,False,78.0,0.0,0.0,0.0,0.0,5.6666666667,0.3333333333,138.15666667,0.0,50.603333333,17.0,9.6733333333,5.0,6.7433333333,69.333333333,False,131.13333333,False,22.666666667,False,57.626666667,False,12.0,78.0,False,0.0,False,33,4,2,N,A,N,0.0,0.0,2225,4762.0,1119.07,1067.15,4736.0,2205,34.42,152.77,71.13,216,101,44,224.0,90.0,40.0,DALFTW817,DALLAS AREA,N,N,29.989990234375,2.0,1.0,UNKW,True,True,False,O,S,M,44.0,40.0,4.0,9.0,1.0,False,N,U,U,U,Y,Y,Y,New,754.0,1005034,False,True,False,False,False,False,False,True,True,2
31.6525,138.5,29.0575,0.495,0.0,0.0,0.0,0.0,0.0,-91.5,41.5075,2.6666666667,False,0.3333333333,False,1.3333333333,False,8.6666666667,False,29.0,0.0,1.0,2.0,1.2966666667,5.6666666667,0.0,87.593333333,0.0,13.716666667,7.6666666667,6.9733333333,3.6666666667,3.45,29.333333333,False,65.493333333,False,7.6666666667,False,35.816666667,False,3.0,29.0,False,0.3333333333,False,37,2,2,U,B,N,0.0,0.0,6306,15746.0,2095.37,1995.74,15504.0,6227,57.02,442.97,177.91,169,53,18,345.0,125.0,35.0,NYCNAS516,NEW YORK CITY AREA,N,N,29.989990234375,2.0,2.0,WC,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,S,U,U,U,U,U,N,UNKNOWN,842.0,1005035,False,True,False,False,False,False,False,False,False,2
24.99,177.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,-96.0,0.0,1.0,False,1.3333333333,False,6.0,False,2.0,False,25.666666667,0.0,0.0,0.0,0.0,0.6666666667,0.0,161.96,0.0,2.95,0.6666666667,0.4166666667,0.0,0.0,11.333333333,False,13.626666667,False,16.333333333,False,151.28333333,False,2.3333333333,25.666666667,False,0.0,True,37,2,1,U,A,N,0.0,0.0,1065,6145.0,943.85,897.09,6110.0,1051,25.63,174.57,30.03,209,30,25,201.0,29.0,25.0,DALDAL214,DALLAS AREA,N,N,29.989990234375,2.0,2.0,UNKW,False,False,False,O,S,M,42.0,48.0,2.0,8.0,2.0,False,U,U,U,U,U,U,Y,UNKNOWN,1031.0,1005036,False,True,False,False,False,True,True,True,True,2
31.685,172.5,29.99,0.0,3.75,1.3125,1.3125,0.0,0.0,17.5,-1.245,3.3333333333,False,0.0,False,10.666666667,False,42.0,False,43.0,0.0,0.0,0.0,0.0,28.666666667,0.6666666667,59.363333333,0.0,45.766666667,5.6666666667,6.73,0.0,0.0,63.666666667,False,85.066666667,False,15.333333333,False,20.063333333,False,3.3333333333,43.0,False,0.6666666667,True,33,1,1,Y,J,N,0.0,0.0,5628,10331.0,1472.19,1375.42,10029.0,5442,44.37,323.52,175.55,167,81,32,147.0,70.0,32.0,SLCPRO801,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.989990234375,6.0,4.0,UNKW,True,False,False,R,M,M,28.0,26.0,2.0,3.0,2.0,False,F,Y,U,U,U,U,Y,UNKNOWN,147.0,1005037,False,True,False,False,False,True,True,False,False,2
68.9675,300.0,23.7925,0.0,120.0,42.0,42.0,0.0,0.0,-300.0,-7.5575,8.3333333333,False,5.3333333333,False,41.333333333,False,100.0,False,144.66666667,0.0,2.0,2.0,0.6633333333,64.0,0.0,133.82333333,0.0,154.65333333,47.333333333,35.926666667,2.0,2.3333333333,43.666666667,False,80.41,False,152.33333333,False,208.06666667,False,13.666666667,144.66666667,False,2.6666666667,True,39,1,1,N,A,Y,0.0,0.0,5449,10865.0,1951.57,1897.18,10602.0,5274,67.76,378.64,188.36,400,163,71,345.0,150.0,70.0,BOSMAN603,NEW ENGLAND AREA,Y,N,29.989990234375,3.0,2.0,UNKW,False,False,False,O,S,A,40.0,38.0,3.0,7.0,1.0,False,N,U,U,U,U,Y,Y,New,479.0,1005038,False,True,True,True,False,False,False,True,True,2
33.6425,38.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.25,-0.6525,3.0,False,0.0,False,6.3333333333,False,4.0,False,7.3333333333,0.0,0.0,0.0,0.0,2.0,0.0,11.783333333,0.0,12.003333333,0.0,0.0,0.3333333333,0.09,6.6666666667,False,15.536666667,False,3.6666666667,False,8.25,False,3.0,7.3333333333,False,0.0,True,33,2,2,Y,B,N,0.0,0.0,2139,5002.0,1442.45,1393.19,4950.0,2121,44.94,159.68,68.42,51,23,34,74.0,32.0,34.0,PHXPHX602,SOUTHWEST AREA,N,N,29.989990234375,1.0,1.0,WC,True,False,False,O,S,M,32.0,32.0,2.0,9.0,2.0,False,N,Y,Y,U,U,U,Y,New,991.0,1005039,False,False,False,False,False,True,False,True,True,2
39.2425,239.75,44.99,0.0,0.0,0.0,0.0,0.0,1.0025,-11.75,-1.0025,3.3333333333,False,6.3333333333,False,22.333333333,False,1.3333333333,False,88.666666667,0.0,0.3333333333,0.3333333333,0.3233333333,0.3333333333,0.0,172.49666667,0.0,4.88,4.6666666667,3.66,0.3333333333,0.3066666667,55.0,False,116.32333333,False,35.0,False,61.053333333,False,9.6666666667,88.666666667,False,0.0,False,37,1,1,N,A,N,0.0,0.0,2908,7107.0,1533.7,1477.03,7012.0,2867,42.2,200.34,81.91,244,97,39,215.0,84.0,44.0,KCYKCM816,MIDWEST AREA,Y,R,9.98999786376953,2.0,2.0,WC,False,False,False,O,S,B,32.0,0.0,1.0,1.0,1.0,False,Z,U,U,U,U,U,N,UNKNOWN,84.0,1005040,False,True,False,False,False,False,False,False,False,2
50.0,48.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.5,0.0,0.6666666667,False,0.0,False,3.0,False,0.0,False,8.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,18.033333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,10.91,False,2.6666666667,False,7.1233333333,False,0.6666666667,8.6666666667,False,0.0,True,37,1,1,U,A,N,0.0,0.0,787,8341.0,1844.19,1768.38,8210.0,770,50.53,234.57,22.0,61,12,50,165.0,22.0,50.0,OMAOMA402,MIDWEST AREA,N,N,29.989990234375,1.0,1.0,WC,True,False,False,O,S,M,58.0,54.0,4.0,5.0,2.0,False,U,U,U,U,U,U,Y,New,1098.0,1005041,False,False,False,False,False,False,False,True,True,2
35.8875,270.5,44.99,0.2475,0.0,0.0,0.0,0.0,2.0875,6.5,-2.6475,5.6666666667,False,1.3333333333,False,9.6666666667,False,13.0,False,56.0,0.0,0.0,0.0,0.0,6.0,0.0,180.84666667,0.0,30.506666667,12.333333333,16.063333333,4.0,14.03,44.333333333,False,102.04333333,False,22.666666667,False,109.31,False,7.0,56.0,False,0.0,True,33,1,1,U,A,N,0.0,0.0,1297,4009.0,1025.5,989.69,3980.0,1281,32.99,132.67,42.7,268,76,37,267.0,76.0,38.0,SANSAN210,CENTRAL/SOUTH TEXAS AREA,Y,N,29.989990234375,2.0,1.0,WC,True,False,True,O,S,M,28.0,28.0,2.0,4.0,1.0,False,N,U,U,Y,U,U,Y,UNKNOWN,978.0,1005042,False,True,False,False,False,True,False,False,False,2
40.82,220.75,34.98,0.0,18.25,5.84,5.84,0.0,0.0,34.25,11.44,1.6666666667,False,1.3333333333,False,16.666666667,False,0.6666666667,False,54.666666667,0.0,0.0,0.0,0.0,0.3333333333,0.0,138.43333333,0.0,1.4433333333,4.6666666667,2.6633333333,0.0,0.0,41.0,False,118.14666667,False,14.333333333,False,21.73,False,3.0,54.666666667,False,0.0,True,35,1,1,Y,V,N,0.0,0.0,1042,2819.0,997.04,846.49,2797.0,1034,36.8,121.61,44.96,209,67,37,206.0,62.0,38.0,MIANDA305,SOUTH FLORIDA AREA,N,N,29.989990234375,3.0,2.0,WC,False,False,False,O,M,M,64.0,0.0,1.0,7.0,2.0,False,N,U,U,U,U,U,Y,UNKNOWN,823.0,1005043,False,True,False,False,False,False,False,False,False,2
76.4875,1140.5,59.99,2.2275,80.75,24.27,24.075,0.195,0.0,-309.5,-19.2075,20.666666667,False,3.6666666667,False,71.0,False,179.0,False,282.33333333,0.3333333333,5.0,12.333333333,9.6166666667,104.0,1.0,470.62,0.0333333333,326.48666667,102.0,123.69666667,26.666666667,62.553333333,226.33333333,False,389.27,False,190.33333333,True,407.84,True,24.333333333,282.66666667,False,12.333333333,False,37,1,1,U,CA,N,0.0,0.0,10411,28686.0,2548.9,2462.53,28142.0,10214,70.36,804.06,291.83,1244,456,83,1139.0,418.0,73.0,PHIPHI215,PHILADELPHIA AREA,Y,N,149.989990234375,2.0,2.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,Z,U,U,U,U,U,N,UNKNOWN,39.0,1005044,False,True,False,False,False,False,False,False,False,1
47.5,325.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,False,1.0,False,8.0,False,1.3333333333,False,35.666666667,0.0,0.0,0.0,0.0,1.0,0.0,213.6,0.0,1.4366666667,3.3333333333,1.8533333333,1.0,1.32,20.333333333,False,143.38666667,False,16.666666667,False,71.65,False,1.0,35.666666667,False,0.3333333333,False,35,1,1,N,A,N,0.0,0.0,1650,12582.0,1793.79,1727.66,12490.0,1630,52.35,378.48,49.39,290,46,48,303.0,52.0,48.0,SANAUS512,CENTRAL/SOUTH TEXAS AREA,N,R,9.98999786376953,1.0,1.0,UNKW,False,False,False,O,S,M,30.0,64.0,2.0,6.0,1.0,False,N,U,U,U,U,U,Y,New,1052.0,1005045,False,False,False,False,False,False,False,False,False,2
50.785,592.75,59.99,0.0,0.0,0.0,0.0,0.0,0.345,33.25,-0.795,5.0,False,0.6666666667,False,5.6666666667,False,24.333333333,False,51.0,0.0,2.3333333333,2.6666666667,1.5,7.6666666667,0.0,381.10333333,0.0,169.44333333,11.333333333,19.803333333,4.3333333333,49.84,38.0,False,298.79,False,32.0,False,251.75333333,False,5.6666666667,51.0,False,0.0,True,33,2,2,N,A,N,0.0,0.0,2910,16084.0,1902.44,1833.09,15902.0,2866,59.13,512.97,92.45,582,65,51,609.0,79.0,72.0,OMALNC402,MIDWEST AREA,Y,N,29.989990234375,1.0,1.0,WC,True,True,True,O,S,S,64.0,64.0,5.0,5.0,2.0,False,U,U,U,U,Y,U,Y,New,990.0,1005046,False,False,False,False,False,False,False,True,True,2
35.2075,85.0,32.49,0.2475,0.0,0.0,0.0,0.0,2.47,-31.0,-0.7975,0.3333333333,False,0.3333333333,False,2.3333333333,False,0.0,False,9.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,32.283333333,0.0,0.0,0.0,0.0,0.0,0.0,7.6666666667,False,25.496666667,False,2.0,False,6.7866666667,False,0.6666666667,9.6666666667,False,0.0,True,37,2,2,N,A,N,0.0,0.0,1269,5443.0,1295.54,1239.24,5355.0,1235,35.41,153.0,35.29,95,31,35,85.0,25.0,35.0,MINMIN612,MIDWEST AREA,Y,N,29.989990234375,3.0,1.0,UNKW,False,False,False,O,S,M,64.0,0.0,1.0,7.0,2.0,True,N,U,U,U,U,U,Y,UNKNOWN,1052.0,1005047,False,True,False,False,False,False,False,True,True,2
16.99,6.5,16.99,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,False,0.0,False,0.3333333333,False,0.0,False,2.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.8066666667,0.0,0.0,0.3333333333,0.2066666667,0.0,0.0,2.3333333333,False,2.75,False,0.3333333333,False,0.0566666667,False,0.0,2.6666666667,False,0.0,True,37,1,1,N,A,N,0.0,0.0,96,249.0,627.9,601.04,244.0,93,17.17,6.97,2.66,5,3,17,7.0,3.0,17.0,FLNTAM813,NORTH FLORIDA AREA,N,N,29.989990234375,1.0,1.0,WC,False,False,False,O,S,S,40.0,42.0,6.0,3.0,1.0,False,H,U,U,U,U,U,Y,New,1098.0,1005048,True,False,False,False,False,False,False,True,True,2
34.99,245.25,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-62.25,0.0,3.3333333333,False,4.0,False,31.333333333,False,34.0,False,74.333333333,0.0,0.0,0.0,0.0,21.333333333,0.0,161.48666667,0.0,39.243333333,22.666666667,21.01,11.0,14.816666667,60.0,False,91.646666667,False,47.666666667,False,109.08333333,False,7.3333333333,74.333333333,False,0.3333333333,True,35,4,2,Y,A,N,0.0,0.0,3543,8191.0,1654.5,1570.33,7982.0,3448,47.59,241.88,104.48,266,101,35,290.0,91.0,36.0,MIAMIA305,SOUTH FLORIDA AREA,N,N,79.989990234375,3.0,2.0,WC,False,False,False,O,S,S,44.0,18.0,5.0,1.0,0.0,False,O,U,U,U,Y,Y,Y,New,44.0,1005049,False,True,False,False,False,True,False,False,False,2
98.215,1845.5,84.99,2.475,78.0,19.5,19.5,0.0,0.0,110.5,23.465,42.666666667,False,1.3333333333,False,21.333333333,False,87.0,False,333.0,0.0,1.0,6.3333333333,5.7566666667,49.0,0.6666666667,975.01666667,0.0,232.94666667,106.66666667,242.74666667,10.0,29.216666667,205.0,False,657.38333333,False,183.66666667,False,550.58666667,False,44.0,333.0,False,0.3333333333,False,37,1,1,Y,E,N,0.0,0.0,11473,41746.0,4881.8,4573.37,41168.0,11297,130.67,1176.23,322.77,1809,420,90,1442.0,326.0,85.0,NYCBRO917,NEW YORK CITY AREA,Y,N,149.989990234375,4.0,4.0,WCMB,False,False,False,O,S,U,34.0,0.0,2.0,3.0,0.0,False,J,U,U,U,U,U,Y,UNKNOWN,258.0,1005050,False,True,False,False,False,False,False,False,False,0
100.01,550.25,30.0,0.2475,185.25,64.8375,64.8375,0.0,0.9175,40.75,1.39,10.0,False,1.3333333333,False,12.0,False,50.0,False,144.0,0.0,0.0,0.0,0.0,27.333333333,0.0,350.31,0.0,92.35,28.333333333,40.663333333,16.666666667,59.84,128.66666667,False,286.52666667,False,63.333333333,False,156.13666667,False,11.333333333,144.0,False,3.6666666667,False,33,3,2,Y,A,N,1.0,1.0,2885,8542.0,1517.8,1472.32,8542.0,2885,47.49,275.55,93.06,537,193,100,441.0,159.0,71.0,NYCNAS516,NEW YORK CITY AREA,Y,N,29.989990234375,1.0,1.0,UNKW,False,False,False,O,S,M,48.0,38.0,3.0,9.0,0.0,False,N,U,U,Y,Y,U,Y,UNKNOWN,990.0,1005051,False,False,False,False,False,False,False,True,True,2
50.0,251.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,False,0.6666666667,False,17.0,False,48.0,False,46.0,0.0,0.0,0.0,0.0,25.666666667,0.0,81.013333333,0.0,72.223333333,10.333333333,22.143333333,3.0,2.4833333333,46.0,False,70.653333333,False,36.666666667,False,82.59,False,4.6666666667,46.0,False,0.0,False,35,1,1,Y,Z,N,0.0,0.0,7207,15326.0,2004.29,1934.94,15134.0,7103,58.63,458.61,215.24,251,125,50,390.0,190.0,51.0,NYCBRO917,NEW YORK CITY AREA,N,R,9.98999786376953,5.0,4.0,WC,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,U,U,U,U,U,U,N,UNKNOWN,446.0,1005052,False,True,False,False,False,False,False,False,False,2
10.0,10.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,False,0.0,False,3.3333333333,False,0.6666666667,False,7.6666666667,0.0,0.0,0.0,0.0,0.6666666667,0.0,3.93,0.0,0.5,1.0,0.5466666667,0.0,0.0,1.6666666667,False,0.8966666667,False,6.6666666667,False,3.5333333333,False,0.0,7.6666666667,False,0.0,True,37,4,2,N,A,N,0.0,0.0,112,147.0,510.68,491.42,143.0,109,19.66,5.72,4.36,10,9,10,15.0,12.0,33.0,SFROAK925,CALIFORNIA NORTH AREA,N,R,79.989990234375,2.0,2.0,WCMB,False,False,False,O,S,M,54.0,48.0,2.0,7.0,2.0,False,N,U,U,Y,Y,U,Y,New,170.0,1005053,False,True,False,False,False,True,False,True,True,2
53.495,390.5,37.5,0.2475,0.0,0.0,0.0,0.0,9.7275,-390.5,-131.745,3.3333333333,False,0.0,False,33.0,False,26.666666667,False,69.0,0.0,0.3333333333,0.3333333333,0.0566666667,18.666666667,0.3333333333,127.79333333,0.0,34.836666667,18.333333333,25.946666667,1.6666666667,9.4,55.0,False,103.83,False,31.0,False,58.8,False,3.3333333333,69.0,False,1.0,True,37,1,1,Y,C,N,0.0,0.0,11174,26441.0,3901.77,3822.46,26270.0,11072,112.43,772.65,325.65,521,220,97,692.0,288.0,111.0,SFRSFR415,CALIFORNIA NORTH AREA,Y,N,129.989990234375,6.0,5.0,WCMB,False,False,False,O,Unknown,B,0.0,0.0,1.0,7.0,2.0,False,H,Y,Y,U,U,U,Y,New,141.0,1005054,False,True,False,False,False,False,False,False,False,1
13.0425,342.25,10.0,0.0,11.75,2.9375,2.9375,0.0,0.0,-127.25,-3.0425,0.6666666667,False,0.0,False,19.666666667,False,23.333333333,False,83.0,0.0,2.6666666667,5.3333333333,4.06,6.0,0.0,143.65,0.0,76.22,27.0,33.783333333,9.6666666667,29.843333333,80.0,False,167.13333333,False,25.333333333,False,52.736666667,False,0.6666666667,83.0,False,0.0,False,39,2,2,N,A,N,0.0,0.0,3004,8000.0,661.81,629.87,7992.0,3001,23.33,296.0,111.15,385,131,14,460.0,158.0,19.0,KCYKCK913,MIDWEST AREA,N,N,29.989990234375,1.0,1.0,UNKW,False,False,False,O,S,M,48.0,46.0,6.0,9.0,2.0,False,G,U,U,U,Y,Y,Y,New,1159.0,1005055,False,False,False,False,False,False,True,True,True,2
132.5425,1174.5,159.99,6.93,0.0,0.0,0.0,0.0,1.8725,318.5,-55.8025,23.0,False,5.0,False,31.666666667,False,169.66666667,False,229.0,0.3333333333,0.0,0.0,0.0,80.666666667,0.0,351.68666667,0.06,307.11333333,42.0,50.27,22.0,41.626666667,329.33333333,False,560.51333333,False,62.333333333,True,98.286666667,True,28.0,229.33333333,False,13.333333333,False,37,3,2,Y,A,N,0.0,0.0,24947,61509.0,7561.98,7176.46,60649.0,24621,205.04,1732.83,703.46,1068,445,151,1238.0,473.0,159.0,FLNTAL850,NORTH FLORIDA AREA,Y,R,79.989990234375,6.0,4.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,N,U,U,U,U,U,N,UNKNOWN,40.0,1005056,False,True,False,False,False,False,False,False,False,1
16.3275,12.0,16.99,0.0,1.25,0.4625,0.4625,0.0,0.0,-7.0,-0.7875,0.6666666667,False,0.0,False,0.0,False,0.3333333333,False,4.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.81,0.0,0.0,0.0,0.0,4.6666666667,False,5.37,False,0.3333333333,False,0.15,False,0.6666666667,4.6666666667,False,0.0,True,35,5,3,N,A,N,0.0,0.0,239,545.0,640.71,607.62,539.0,235,18.41,16.33,7.12,14,8,16,13.0,7.0,17.0,MIADEL561,SOUTH FLORIDA AREA,Y,N,29.989990234375,1.0,1.0,WC,False,False,False,O,M,M,66.0,64.0,2.0,9.0,1.0,True,S,U,U,U,U,U,Y,New,1052.0,1005057,False,False,False,False,False,True,False,True,True,2
